
> wedding-rsvp@0.0.0 server
> node server/index.js

Server running on http://localhost:3000
MongoDB Connected: 127.0.0.1
Seeding Check Complete.
[2026-03-28T16:49:27.367Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.368Z] GET /api/rsvps
[2026-03-28T16:49:27.369Z] GET /api/content/events
[2026-03-28T16:49:27.370Z] GET /api/content/gallery
[2026-03-28T16:49:27.370Z] GET /api/content/moments
[2026-03-28T16:49:27.371Z] GET /api/content/home_data
[2026-03-28T16:49:27.375Z] GET /api/content/stories
[2026-03-28T16:49:27.375Z] GET /api/content/contact_data
[2026-03-28T16:49:27.376Z] GET /api/content/family_people
[2026-03-28T16:49:27.376Z] GET /api/content/family_families
[2026-03-28T16:49:27.376Z] GET /api/content/family_links
[2026-03-28T16:49:27.377Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.378Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.378Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.378Z] GET /api/rsvps
[2026-03-28T16:49:27.568Z] GET /api/content/events
[2026-03-28T16:49:27.569Z] GET /api/content/gallery
[2026-03-28T16:49:27.570Z] GET /api/content/moments
[2026-03-28T16:49:27.570Z] GET /api/content/home_data
[2026-03-28T16:49:27.572Z] GET /api/content/stories
[2026-03-28T16:49:27.574Z] GET /api/content/contact_data
[2026-03-28T16:49:27.583Z] GET /api/content/family_people
[2026-03-28T16:49:27.584Z] GET /api/content/family_families
[2026-03-28T16:49:27.584Z] GET /api/content/family_links
[2026-03-28T16:49:27.586Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.587Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.588Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.590Z] GET /api/rsvps
[2026-03-28T16:49:27.592Z] GET /api/content/events
[2026-03-28T16:49:27.593Z] GET /api/content/gallery
[2026-03-28T16:49:27.593Z] GET /api/content/stories
[2026-03-28T16:49:27.594Z] GET /api/content/moments
[2026-03-28T16:49:27.595Z] GET /api/content/home_data
[2026-03-28T16:49:27.597Z] GET /api/content/contact_data
[2026-03-28T16:49:27.598Z] GET /api/content/family_people
[2026-03-28T16:49:27.598Z] GET /api/content/family_families
[2026-03-28T16:49:27.598Z] GET /api/content/family_links
[2026-03-28T16:49:27.598Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.598Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.602Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.602Z] GET /api/rsvps
[2026-03-28T16:49:27.786Z] GET /api/content/events
[2026-03-28T16:49:27.789Z] GET /api/content/gallery
[2026-03-28T16:49:27.790Z] GET /api/content/moments
[2026-03-28T16:49:27.790Z] GET /api/content/home_data
[2026-03-28T16:49:27.790Z] GET /api/content/stories
[2026-03-28T16:49:27.791Z] GET /api/content/contact_data
[2026-03-28T16:49:27.797Z] GET /api/content/family_families
[2026-03-28T16:49:27.798Z] GET /api/content/family_links
[2026-03-28T16:49:27.798Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.799Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.803Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.805Z] GET /api/rsvps
[2026-03-28T16:49:27.806Z] GET /api/content/family_people
[2026-03-28T16:49:27.807Z] GET /api/content/events
[2026-03-28T16:49:27.808Z] GET /api/content/gallery
[2026-03-28T16:49:27.808Z] GET /api/content/home_data
[2026-03-28T16:49:27.809Z] GET /api/content/moments
[2026-03-28T16:49:27.811Z] GET /api/content/stories
[2026-03-28T16:49:27.812Z] GET /api/content/contact_data
[2026-03-28T16:49:27.813Z] GET /api/content/family_links
[2026-03-28T16:49:27.814Z] GET /api/content/family_families
[2026-03-28T16:49:27.814Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.814Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.815Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.815Z] GET /api/content/family_people
[2026-03-28T16:49:27.816Z] GET /api/rsvps
[2026-03-28T16:49:27.986Z] GET /api/content/events
[2026-03-28T16:49:27.987Z] GET /api/content/gallery
[2026-03-28T16:49:27.988Z] GET /api/content/moments
[2026-03-28T16:49:27.988Z] GET /api/content/home_data
[2026-03-28T16:49:27.988Z] GET /api/content/stories
[2026-03-28T16:49:27.988Z] GET /api/content/contact_data
[2026-03-28T16:49:27.994Z] GET /api/content/family_people
[2026-03-28T16:49:27.995Z] GET /api/content/family_families
[2026-03-28T16:49:27.996Z] GET /api/content/family_links
[2026-03-28T16:49:27.997Z] GET /api/content/groom_family_people
[2026-03-28T16:49:27.998Z] GET /api/content/groom_family_families
[2026-03-28T16:49:27.998Z] GET /api/content/groom_family_links
[2026-03-28T16:49:27.999Z] GET /api/rsvps
[2026-03-28T16:49:28.000Z] GET /api/content/events
[2026-03-28T16:49:28.001Z] GET /api/content/gallery
[2026-03-28T16:49:28.001Z] GET /api/content/moments
[2026-03-28T16:49:28.002Z] GET /api/content/home_data
[2026-03-28T16:49:28.003Z] GET /api/content/stories
[2026-03-28T16:49:28.006Z] GET /api/content/contact_data
[2026-03-28T16:49:28.006Z] GET /api/content/family_people
[2026-03-28T16:49:28.006Z] GET /api/content/family_families
[2026-03-28T16:49:28.006Z] GET /api/content/family_links
[2026-03-28T16:49:28.007Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.007Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.010Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.011Z] GET /api/rsvps
[2026-03-28T16:49:28.167Z] GET /api/content/gallery
[2026-03-28T16:49:28.168Z] GET /api/content/events
[2026-03-28T16:49:28.168Z] GET /api/content/moments
[2026-03-28T16:49:28.169Z] GET /api/content/home_data
[2026-03-28T16:49:28.169Z] GET /api/content/stories
[2026-03-28T16:49:28.171Z] GET /api/content/contact_data
[2026-03-28T16:49:28.178Z] GET /api/content/family_people
[2026-03-28T16:49:28.178Z] GET /api/content/family_families
[2026-03-28T16:49:28.181Z] GET /api/content/family_links
[2026-03-28T16:49:28.182Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.183Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.185Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.186Z] GET /api/rsvps
[2026-03-28T16:49:28.192Z] GET /api/content/gallery
[2026-03-28T16:49:28.192Z] GET /api/content/events
[2026-03-28T16:49:28.192Z] GET /api/content/moments
[2026-03-28T16:49:28.193Z] GET /api/content/home_data
[2026-03-28T16:49:28.194Z] GET /api/content/contact_data
[2026-03-28T16:49:28.195Z] GET /api/content/stories
[2026-03-28T16:49:28.198Z] GET /api/content/family_families
[2026-03-28T16:49:28.198Z] GET /api/content/family_people
[2026-03-28T16:49:28.199Z] GET /api/content/family_links
[2026-03-28T16:49:28.199Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.199Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.199Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.201Z] GET /api/rsvps
[2026-03-28T16:49:28.383Z] GET /api/content/events
[2026-03-28T16:49:28.383Z] GET /api/content/gallery
[2026-03-28T16:49:28.384Z] GET /api/content/moments
[2026-03-28T16:49:28.384Z] GET /api/content/home_data
[2026-03-28T16:49:28.386Z] GET /api/content/stories
[2026-03-28T16:49:28.387Z] GET /api/content/contact_data
[2026-03-28T16:49:28.403Z] GET /api/content/family_people
[2026-03-28T16:49:28.406Z] GET /api/content/family_families
[2026-03-28T16:49:28.409Z] GET /api/content/family_links
[2026-03-28T16:49:28.410Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.411Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.412Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.415Z] GET /api/rsvps
[2026-03-28T16:49:28.416Z] GET /api/content/events
[2026-03-28T16:49:28.418Z] GET /api/content/gallery
[2026-03-28T16:49:28.418Z] GET /api/content/moments
[2026-03-28T16:49:28.420Z] GET /api/content/home_data
[2026-03-28T16:49:28.423Z] GET /api/content/stories
[2026-03-28T16:49:28.423Z] GET /api/content/contact_data
[2026-03-28T16:49:28.437Z] GET /api/content/family_people
[2026-03-28T16:49:28.437Z] GET /api/content/family_families
[2026-03-28T16:49:28.437Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.438Z] GET /api/content/family_links
[2026-03-28T16:49:28.438Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.438Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.440Z] GET /api/rsvps
[2026-03-28T16:49:28.600Z] GET /api/content/events
[2026-03-28T16:49:28.601Z] GET /api/content/gallery
[2026-03-28T16:49:28.601Z] GET /api/content/home_data
[2026-03-28T16:49:28.602Z] GET /api/content/moments
[2026-03-28T16:49:28.602Z] GET /api/content/stories
[2026-03-28T16:49:28.603Z] GET /api/content/contact_data
[2026-03-28T16:49:28.612Z] GET /api/content/family_people
[2026-03-28T16:49:28.612Z] GET /api/content/family_families
[2026-03-28T16:49:28.613Z] GET /api/content/family_links
[2026-03-28T16:49:28.614Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.615Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.620Z] GET /api/rsvps
[2026-03-28T16:49:28.623Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.623Z] GET /api/content/events
[2026-03-28T16:49:28.625Z] GET /api/content/gallery
[2026-03-28T16:49:28.626Z] GET /api/content/home_data
[2026-03-28T16:49:28.627Z] GET /api/content/moments
[2026-03-28T16:49:28.628Z] GET /api/content/stories
[2026-03-28T16:49:28.634Z] GET /api/content/contact_data
[2026-03-28T16:49:28.635Z] GET /api/content/family_people
[2026-03-28T16:49:28.635Z] GET /api/content/family_families
[2026-03-28T16:49:28.635Z] GET /api/content/family_links
[2026-03-28T16:49:28.635Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.635Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.637Z] GET /api/rsvps
[2026-03-28T16:49:28.637Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.817Z] GET /api/content/events
[2026-03-28T16:49:28.818Z] GET /api/content/gallery
[2026-03-28T16:49:28.818Z] GET /api/content/moments
[2026-03-28T16:49:28.819Z] GET /api/content/home_data
[2026-03-28T16:49:28.819Z] GET /api/content/stories
[2026-03-28T16:49:28.823Z] GET /api/content/contact_data
[2026-03-28T16:49:28.828Z] GET /api/content/family_people
[2026-03-28T16:49:28.829Z] GET /api/content/family_families
[2026-03-28T16:49:28.832Z] GET /api/content/family_links
[2026-03-28T16:49:28.834Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.836Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.837Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.838Z] GET /api/rsvps
[2026-03-28T16:49:28.839Z] GET /api/content/events
[2026-03-28T16:49:28.840Z] GET /api/content/gallery
[2026-03-28T16:49:28.840Z] GET /api/content/moments
[2026-03-28T16:49:28.841Z] GET /api/content/home_data
[2026-03-28T16:49:28.845Z] GET /api/content/stories
[2026-03-28T16:49:28.852Z] GET /api/content/contact_data
[2026-03-28T16:49:28.852Z] GET /api/content/family_people
[2026-03-28T16:49:28.852Z] GET /api/content/family_families
[2026-03-28T16:49:28.853Z] GET /api/content/family_links
[2026-03-28T16:49:28.854Z] GET /api/content/groom_family_people
[2026-03-28T16:49:28.854Z] GET /api/content/groom_family_families
[2026-03-28T16:49:28.855Z] GET /api/content/groom_family_links
[2026-03-28T16:49:28.855Z] GET /api/rsvps
[2026-03-28T16:49:29.069Z] GET /api/content/events
[2026-03-28T16:49:29.070Z] GET /api/content/gallery
[2026-03-28T16:49:29.071Z] GET /api/content/moments
[2026-03-28T16:49:29.071Z] GET /api/content/home_data
[2026-03-28T16:49:29.071Z] GET /api/content/stories
[2026-03-28T16:49:29.075Z] GET /api/content/contact_data
[2026-03-28T16:49:29.077Z] GET /api/content/family_people
[2026-03-28T16:49:29.078Z] GET /api/content/family_families
[2026-03-28T16:49:29.078Z] GET /api/content/family_links
[2026-03-28T16:49:29.079Z] GET /api/content/groom_family_people
[2026-03-28T16:49:29.080Z] GET /api/content/groom_family_families
[2026-03-28T16:49:29.081Z] GET /api/content/groom_family_links
[2026-03-28T16:49:29.082Z] GET /api/rsvps
[2026-03-28T16:49:29.093Z] GET /api/content/events
[2026-03-28T16:49:29.094Z] GET /api/content/gallery
[2026-03-28T16:49:29.094Z] GET /api/content/moments
[2026-03-28T16:49:29.096Z] GET /api/content/stories
[2026-03-28T16:49:29.098Z] GET /api/content/home_data
[2026-03-28T16:49:29.098Z] GET /api/content/contact_data
[2026-03-28T16:49:29.098Z] GET /api/content/family_people
[2026-03-28T16:49:29.099Z] GET /api/content/family_families
[2026-03-28T16:49:29.101Z] GET /api/content/groom_family_families
[2026-03-28T16:49:29.102Z] GET /api/content/groom_family_links
[2026-03-28T16:49:29.102Z] GET /api/content/groom_family_people
[2026-03-28T16:49:29.102Z] GET /api/content/family_links
[2026-03-28T16:49:29.102Z] GET /api/rsvps
[2026-03-28T16:49:37.469Z] GET /api/content/events
[2026-03-28T16:49:37.470Z] GET /api/content/gallery
[2026-03-28T16:49:37.471Z] GET /api/content/moments
[2026-03-28T16:49:37.471Z] GET /api/content/home_data
[2026-03-28T16:49:37.471Z] GET /api/content/stories
[2026-03-28T16:49:37.477Z] GET /api/content/contact_data
[2026-03-28T16:49:37.479Z] GET /api/content/family_families
[2026-03-28T16:49:37.481Z] GET /api/content/family_people
[2026-03-28T16:49:37.484Z] GET /api/content/family_links
[2026-03-28T16:49:37.484Z] GET /api/content/groom_family_people
[2026-03-28T16:49:37.486Z] GET /api/content/groom_family_families
[2026-03-28T16:49:37.488Z] GET /api/content/groom_family_links
[2026-03-28T16:49:37.489Z] GET /api/rsvps
[2026-03-28T16:49:37.490Z] GET /api/content/events
[2026-03-28T16:49:37.490Z] GET /api/content/gallery
[2026-03-28T16:49:37.496Z] GET /api/content/moments
[2026-03-28T16:49:37.500Z] GET /api/content/stories
[2026-03-28T16:49:37.503Z] GET /api/content/home_data
[2026-03-28T16:49:37.504Z] GET /api/content/family_families
[2026-03-28T16:49:37.504Z] GET /api/content/family_people
[2026-03-28T16:49:37.504Z] GET /api/content/contact_data
[2026-03-28T16:49:37.506Z] GET /api/content/groom_family_people
[2026-03-28T16:49:37.506Z] GET /api/content/groom_family_families
[2026-03-28T16:49:37.507Z] GET /api/content/family_links
[2026-03-28T16:49:37.507Z] GET /api/content/groom_family_links
[2026-03-28T16:49:37.507Z] GET /api/rsvps
[2026-03-28T16:49:51.296Z] GET /api/users
[2026-03-28T16:49:51.303Z] GET /api/rsvps
[2026-03-28T16:49:51.306Z] GET /api/guests
[2026-03-28T16:49:51.317Z] GET /api/users
[2026-03-28T16:49:51.321Z] GET /api/rsvps
[2026-03-28T16:49:51.325Z] GET /api/guests
[2026-03-28T17:03:13.675Z] GET /api/content/home_data
[2026-03-28T17:03:13.680Z] GET /api/content/contact_data
[2026-03-28T17:03:13.680Z] GET /api/content/moments
[2026-03-28T17:03:13.681Z] GET /api/content/family_families
[2026-03-28T17:03:13.681Z] GET /api/content/events
[2026-03-28T17:03:13.682Z] GET /api/content/gallery
[2026-03-28T17:03:13.910Z] GET /api/content/family_people
[2026-03-28T17:03:13.910Z] GET /api/content/stories
[2026-03-28T17:03:13.911Z] GET /api/content/family_links
[2026-03-28T17:03:13.913Z] GET /api/content/groom_family_families
[2026-03-28T17:03:13.915Z] GET /api/content/groom_family_links
[2026-03-28T17:03:13.916Z] GET /api/rsvps
[2026-03-28T17:03:13.917Z] GET /api/content/groom_family_people
[2026-03-28T17:03:13.919Z] GET /api/content/family_families
[2026-03-28T17:03:13.919Z] GET /api/content/moments
[2026-03-28T17:03:13.921Z] GET /api/content/gallery
[2026-03-28T17:03:13.921Z] GET /api/content/events
[2026-03-28T17:03:13.922Z] GET /api/content/home_data
[2026-03-28T17:03:13.923Z] GET /api/content/contact_data
[2026-03-28T17:03:13.925Z] GET /api/content/family_people
[2026-03-28T17:03:13.926Z] GET /api/content/stories
[2026-03-28T17:03:13.927Z] GET /api/content/family_links
[2026-03-28T17:03:13.927Z] GET /api/content/groom_family_families
[2026-03-28T17:03:13.928Z] GET /api/content/groom_family_links
[2026-03-28T17:03:13.929Z] GET /api/content/groom_family_people
[2026-03-28T17:03:13.940Z] GET /api/rsvps
[2026-03-28T17:03:20.328Z] POST /api/content/stories
[2026-03-28T17:03:21.228Z] POST /api/content/stories
[2026-03-28T17:03:21.572Z] POST /api/content/stories
[2026-03-28T17:03:22.031Z] POST /api/content/stories
[2026-03-28T17:03:22.472Z] POST /api/content/stories
[2026-03-28T17:03:25.393Z] POST /api/content/stories
[2026-03-28T17:03:25.582Z] POST /api/content/stories
[2026-03-28T17:03:25.737Z] POST /api/content/stories
[2026-03-28T17:05:26.601Z] POST /api/content/stories
[2026-03-28T17:05:54.164Z] POST /api/content/stories
[2026-03-28T17:08:43.370Z] POST /api/content/stories
[2026-03-28T17:08:45.474Z] POST /api/content/stories
[2026-03-28T17:08:46.992Z] POST /api/content/stories
[2026-03-28T17:08:52.309Z] POST /api/content/stories
[2026-03-28T17:09:01.293Z] POST /api/content/stories
[2026-03-28T17:09:06.160Z] POST /api/content/stories
[2026-03-28T17:09:20.310Z] POST /api/content/stories
[2026-03-28T17:09:26.559Z] POST /api/content/stories
[2026-03-28T17:11:31.496Z] POST /api/content/stories
[2026-03-28T17:11:33.874Z] POST /api/content/stories
[2026-03-28T17:11:35.440Z] POST /api/content/stories
[2026-03-28T17:11:36.673Z] POST /api/content/stories
[2026-03-28T17:11:45.309Z] POST /api/content/stories
[2026-03-28T17:11:52.981Z] POST /api/content/stories
[2026-03-28T17:11:53.927Z] POST /api/content/stories
[2026-03-28T17:11:58.041Z] POST /api/content/stories
[2026-03-28T17:17:49.071Z] POST /api/content/events
[2026-03-28T17:17:51.296Z] POST /api/content/events
[2026-03-28T17:17:51.338Z] POST /api/content/events
[2026-03-28T17:17:51.433Z] POST /api/content/events
[2026-03-28T17:17:51.611Z] POST /api/content/events
[2026-03-28T17:17:51.633Z] POST /api/content/events
[2026-03-28T17:17:51.683Z] POST /api/content/events
[2026-03-28T17:17:53.936Z] POST /api/content/events
[2026-03-28T17:17:53.950Z] POST /api/content/events
[2026-03-28T17:17:54.055Z] POST /api/content/events
[2026-03-28T17:17:54.234Z] POST /api/content/events
[2026-03-28T17:17:54.318Z] POST /api/content/events
